Construction Type,New Construction,Elevator,Floors in the Building,Floor Area,Number of Rooms,Number of Bathrooms,Ceiling Height,Floor,Balcony,Furniture,Renovation,Number of Guests,Children Are Welcome,Pets Allowed,Utility Payments,Prepayment,Address,Price,Currency,Description,Datetime,Parking,Amenities,Appliances,Window Views,The House Has,Links
Stone,No,Not available,4,40 sq.m.,1,1,from 2.7 m,2,Open balcony,,Major Renovation,4,Yes,No,By Agreement,By Agreement,Tavush › Dilijan,"15,000 ֏ daily",AMD,"Code 0124:--ATTENTION -----Read the full description of the house, the requirements, the rules of prepaymentAPARTMENT for daily rent in Dilijan, in the deer parkThe house is for daily rent1 day for 2 people 15,000 AMDThe apartment is on the 2nd floor of a 4-storey buildingBedroom in nicheLiving room: 1 pieceBathroom: 1 pieceOpen balcony with a view of the deer, internet, parking, bed linen and towels Kitchen, kitchen appliances, Kitchen utensils heatingProvisions:+ Entrance 14.00 Exit 12.00+ In case of staying till the evening, the price of 1 day is charged+ ADVANCE is required to book the house.+ In case of cancellation of your reservation, the prepayment is NOT refundable+ Other prepayment cases are subject to consideration (for example, canceling one house and booking another house through us)+ After submitting the prepayment coupon (Viber, WhatsApp or other version) BOOKING IS CONFIRMED.Dear customer, to get acquainted with all our announcements, click on NAME.We also offer you gift cards worth 10,000-15,000-25,000-35,000-50,000 AMD.Code Kod 0124Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/14635767
Stone,No,Not available,4,30 sq.m.,1,1,from 2.8 m,3,Open balcony,,Designer Renovation,2,Yes,No,Included,Without prepayment,"Շահումյան փողոց 10, Դիլիջան","10,000 ֏ daily",AMD,"Renovated apartments in Dilijan (on the street of firs), with new property and appliances, all necessary accessories, only for clean-minded families, minimum 2 days, not for an hour or a day.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17993321
Stone,No,Available,5,35 sq.m.,2,1,from 3 m,1,Not available,,Major Renovation,3,Yes,No,Not included,By Agreement,"Getapnya street, Dilijan station","15,000 ֏ daily",AMD,"Ideal apartment in Dilijan. Welcome to spend your wonderful vacation in a newly renovated apartment near the center of Dilijan, in the best district of the city, near the central park, on Getapnya Street. The apartment is equipped with all amenities, new furniture and appliances, wifi, round-the-clock water supply, baxi heating system.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/13634323
Stone,No,Not available,4,35 sq.m.,2,1,from 2.7 m,2,Open balcony,,Designer Renovation,2,No,No,Included,By Agreement,Tavush › Dilijan,"5,000 ֏ daily",AMD,"Newly renovated apartments for rest for 2-3 people, affordable and clean apartments only for families, also with social package or transfer, not for 1 day, minimum 2 days, 1 person per day 5000 AMDTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/15336690
Stone,No,Not available,4,29 sq.m.,1,1,from 2.8 m,4,Open balcony,,Designer Renovation,2,Yes,No,Included,Without prepayment,"Շահումյան փողոց 13, Դիլիջան","10,000 ֏ daily",AMD,"Renovated apartment on Yeghniner street, clean and beautiful apartments for 2 people, not for 1 day, starting from 2 daysTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17948767
Stone,No,Not available,5,45 sq.m.,5,2,from 2.5 m,1,Open balcony,,Cosmetic Renovation,4,Yes,Yes,Not included,2 months,"Հովսեփյան փողոց 81, Դիլիջան","150,000 ֏ monthly",AMD,"2-room apartment is for rent on the 1st floor, with all living conditions.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17969603
Stone,No,Not available,5,78 sq.m.,3,1,from 3.5 m,5,Not available,Available,Cosmetic Renovation,5,Yes,No,By Agreement,By Agreement,"Գայի փողոց, Դիլիջան","120,000 ֏ monthly",AMD,"3 / s, sq. M. , long and with a bed, furniture, hot appliances, RTK constant water, for more information callTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/11811918
Stone,No,Not available,4,35 sq.m.,2,1,from 2.8 m,2,Open balcony,,Major Renovation,2,Yes,No,Included,By Agreement,"Շահումյան փողոց 10, Դիլիջան","10,000 ֏ daily",AMD,"Apartments for daily rent near the center of Dilijan, on a beautiful, quiet street, Yeghevinner street, renovated, clean, affordable, with open balcony, minimum 2 days, 1 day for 2 people 10,000 AMDTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17933616
Stone,No,Not available,4,33 sq.m.,1,1,from 2.7 m,2,Open balcony,,Euro Renovation,2,No,No,Included,Without prepayment,"Շահումյան փողոց 26, Դիլիջան","5,000 ֏ daily",AMD,"Newly renovated apartments with new property on Yeghniner street in Dilijan for daily rent, with all amenities, 2 persons 10,000 AMD per day, only for families, not for 1 day, minimum 2 days, social security. By package or transferTranslated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17844808
Stone,No,Available,5,90 sq.m.,3,1,from 2.8 m,1,Open balcony,Available,Euro Renovation,4,Yes,No,Not included,1 month,Tavush › Dilijan,$650 monthly,USD,"Apartment for rent.All utilities are available in the apartment• Heating System• Gas stove• Television• Refrigerator• Automatic washing machine• 1 month depositReleased on November 24For details, call:Code 30349Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/14957949
Stone,No,Not available,4,50 sq.m.,3,1,from 2.6 m,1,Not available,,Major Renovation,,,,,,Tavush › Dilijan,"15,000 ֏ daily",AMD,"Code 0158:Read the full description of the apartment, the requirements, the rules of prepaymentAn apartment is for daily rent in Dilijan, on Yeghniner streetThe house is for daily rent15,000 drams per dayMaximum 4 peopleBedroom: 2 piecesLiving room with 1 open sofaBathroom: 1 pieceinternet, parking, bed linen իչներ towels Kitchen, kitchen appliances, Kitchen utensils heating,Provisions:+ Entrance 13.00 Exit 12.00+ In case of staying till the evening, the price of 1 day is charged+ ADVANCE is required to book the house.+ In case of cancellation of your reservation, the prepayment is NOT refundable+ Other prepayment cases are subject to consideration (for example, canceling one house and booking another house through us)+ After submitting the prepayment coupon (Viber, WhatsApp or other version) BOOKING IS CONFIRMED.Dear customer, to get acquainted with all our announcements, click on NAME.We also offer you gift cards worth 10,000-15,000-25,000-35,000-50,000 AMD.Code 0158-Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17803576
Stone,No,Not available,4,60 sq.m.,3,1,from 2.6 m,2,Not available,,Euro Renovation,5,Yes,No,Included,1 month,"Ստեփան Շահումյանի փողոց 24, Դիլիջան","20,000 ֏ daily",AMD,"An apartment for daily rent or long-term rent in Yeghevniner district of Dilijan city. The apartment has 3 rooms, 2 bedrooms and 1 living room. Number of guests: 4 + 2, sofa bed available. The building is located on the street, there is a playground in the yard, it is very close to the Tigran large market and the bus stop. The property is brand new. , there will be discounts for reservations of 3 days or more. If necessary, we will also provide a baby carriage and a feeding table.Translated from Armenian",Nov-24-2022_17-52,,,,,,https://list.am/en/item/17987113
Stone,Yes,Not available,2,100 sq.m.,4,1,from 3 m,2,Open balcony,Available,Euro Renovation,8+,Yes,Yes,Included,By Agreement,"Կալինինի փողոց, Դիլիջան","450,000 ֏ monthly",AMD,"Long-term or daily rental guest house for rent at 196 Kalinin Street, Dilijan. There is a restaurant next to the hotel. All utilities provided, high speed internet, permanent heating, garden, pavilion, barbecue, swing. Call for details.Translated from Armenian",Nov-27-2022_18-51,,"TElevision, internet, parking space","FRidge, stove, microwave, coffee maker, washing machine, drying machine, iron, hair dryer","YArd view, park view",,https://list.am/en/item/18554631
Stone,No,Not available,5,50 sq.m.,2,1,from 2.7 m,1,Open balcony,,Euro Renovation,5,Yes,No,Included,By Agreement,Tavush › Dilijan,"18,000 ֏ daily",AMD,"The house is renovated, equipped with all modern conditions, it is furnished.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18441983
Panels,No,Not available,3,73 sq.m.,3,1,from 2.6 m,2,Open balcony,,Cosmetic Renovation,4,Yes,No,Not included,1 month,"Moldovakan street, Dilijan station","200,000 ֏ monthly",AMD,"Сдается в аренду 3-х комнатная квартира.Г. Дилижан, ул. МолдоваканОтоплениеГорячая водаИнтернет",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18541623
Stone,Yes,Not available,5,80 sq.m.,3,1,from 2.6 m,5,Open balcony,,Major Renovation,8+,Yes,No,Not included,By Agreement,Tavush › Ijevan,"150,000 ֏ monthly",AMD,Completely newly renovated and furnishedTranslated from Armenian,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18431157
Stone,No,Not available,5,37 sq.m.,1,1,from 2.5 m,4,Closed balcony,Available,Euro Renovation,3,Negotiable,No,Not included,1 month,"Ստեփան Շահումյանի փողոց, Դիլիջան","230,000 ֏ monthly",AMD,Տրվում է վարձով 1 սենյականոց վերանորոգված բնակարան Եղեվնիների փողոցում (Ստեփան Շահումյանի փողոց) :Կոմունալ բոլոր հարմարություններով`•Գազօջախ• Հեռուստացույց• Սառնարան• Ավտոմատ լվացքի մեքենաՄանրամասների համար զանգահարել:Сдается в аренду отремонтированная квартира на улице Сосен (ул. Степана Шаумяна)с красивым видом из окна.В квартире есть все коммунальные удобства:• Газовая плита• Телевизор• Холодильник• Автоматическая стиральная машинаДепозит за 1 месяц.Звоните для более подробной информации:,Nov-27-2022_18-51,OUtdoor parking,"TElevision, internet, parking space","FRidge, stove, washing machine, water heater, iron","YArd view, city view",PLayground,https://list.am/en/item/18609189
Stone,No,Not available,5,80 sq.m.,3,1,from 2.7 m,4,Not available,,Major Renovation,4,Yes,No,Not included,By Agreement,Tavush › Dilijan,"160,000 ֏ monthly",AMD,"3-room apartment for rent in Dilijan. It is located on the 3rd floor of a 5-story stone building and occupies 80 square meters. The apartment is furnished, has new equipment, which has not been used yet.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18484864
Stone,No,Not available,5,75 sq.m.,3,1,from 2.75 m,1,Closed balcony,Available,Partial Renovation,6,Yes,No,Not included,1 month,"Գետափնյա փողոց 86, Դիլիջան","200,000 ֏ monthly",AMD,"The apartment is located on the bank of Aghstev river, it is sunny. With all utilities, BAXI system, free Wi-Fi, windows are euro. The apartment is rented with property (as seen in the pictures)The apartment is on the first floor, but high, one and a half floors above the ground. For other questions, you can call the indicated phone number, I am the owner of the apartment.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18406440
Stone,No,Not available,4,60 sq.m.,4,1,from 2.6 m,2,Open balcony,,Euro Renovation,4,Yes,No,Not included,By Agreement,Tavush › Dilijan,"250,000 ֏ monthly",AMD,"Сдадим квартиру (60кв) в Дилижане, на улице Шаумяна. 250,000 драм за месяцWi-fiTV3 спални гостинаяОткрытий балконкухнядушеваястиральная машинахолодильникпосудомойкакухонные принадлежностигорячая водаотопление (Baxi)постельное белье",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18447909
Stone,No,Not available,5,76 sq.m.,3,1,from 2.75 m,5,Closed balcony,Available,Euro Renovation,5,Yes,Yes,Not included,2 months,"Օրջոնիկիձեյի փողոց 69, Դիլիջան","120,000 ֏ monthly",AMD,"Արևկող բնակարան, կոմունալ բոլոր հարմարություններ, տրվում է երկարաժամկետ վարձակալության:Сдается в аренду 3-комнатная квартира, улица Орджоникидзе, недалеко от центра Дилижана (3-5 минут езди на машине до центра города) Евроремонт, мебель, техника, есть все коммунальные удобства, светлая, солнечная квартира. Сдается долгосрочно.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18454369
Stone,No,Not available,3,92 sq.m.,4,1,from 3.2 m,2,Multiple balconies,Available,Euro Renovation,5,Yes,Yes,Not included,3 months,"Մյասնիկյան փողոց 84, Դիլիջան","275,000 ֏ monthly",AMD,"A 4-room apartment is for rent in Dilijan city, fully renovated, gas-equipped, uninhabited. It has an individual heating system. The apartment is located next to the central square, in front of the Tumo center. There is a school, banks, supermarkets, etc. Nearby. The apartment is furnished. The rent is negotiable)))Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18510827
Stone,No,Not available,5,50 sq.m.,2,1,from 2.7 m,5,Closed balcony,Available,Old Renovation,3,Yes,Yes,Not included,1 month,"Ստեփան Շահումյանի փողոց 10, Դիլիջան","120,000 ֏ monthly",AMD,"A 2-room apartment is for rent on the 5th floor of the 9th building on Shahumyan street, Dilijan city. The apartment is furnished, provided with constant hot and cold water, there is no central heating system.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18537718
Panels,No,Available,9,75 sq.m.,3,1,from 2.8 m,7,Open balcony,Available,Euro Renovation,4,No,No,Included,By Agreement,"Улица Гетапня 10, Дилижан","7,000 ֏ daily",AMD,"Здается по суточно 3 ком. Квартира в г. Дилижане недалеко от центра, в лучшем районе города, рядом с центральным парком. На 1 человека 7000 драм в днь. Минимум 2 дня. В квартире имеется интернет с Wi-Fi-ом, телевизор, паровое отопления с собственным котлом, мебель, постельные принадлежности и всё необходимое для комфортного проживания. Писать собещение не надо, только звонить.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18574216
Stone,No,Not available,5,90 sq.m.,3,1,from 2.5 m,1,Open balcony,Available,Cosmetic Renovation,6,Yes,No,Not included,1 month,"Գայի փողոց 76, Դիլիջան","120,000 ֏ monthly",AMD,"The house is for rent, the monthly house is located in Barelok Wichak, it is located in Diliyan Kakhni Khach neighborhood, the price is 120,000 drams. For other questions, call the mentioned number.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18583113
Stone,Yes,Not available,3,49 sq.m.,3,1,from 3 m,1,Not available,Available,Designer Renovation,4,Yes,Negotiable,Not included,1 month,"Улица Мясникяна, Дилижан","370,000 ֏ monthly",AMD,Самий центр Дилиджана (на против Туфенкяна 50метров)Квартира полностью оборудован от мебели до посудыВсё новоеОчень высокий первый этажПодробности по телефону,Nov-27-2022_18-51,OUtdoor parking,"TElevision, air conditioner, internet, parking space","FRidge, stove, coffee maker, washing machine, water heater, iron, hair dryer","YArd view, street view, city view",,https://list.am/en/item/18632878
Stone,No,Not available,5,53 sq.m.,1,1,from 2.75 m,1,Closed balcony,,Major Renovation,2,Yes,No,Not included,Without prepayment,Tavush › Dilijan,"220,000 ֏ monthly",AMD,"В квартире имеется интернет с Wi-Fi-ом, телевизор, Посудомойка, паровое отопления с собственным котлом, мебель, постельные принадлежности и всё необходимое для комфортного проживания. Есть ещё отдельный гараж возле подъезда.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18476359
Stone,Yes,Not available,3,80 sq.m.,4,1,from 2.8 m,3,Open balcony,Available,Major Renovation,2,No,No,Not included,By Agreement,"Շահումյան փողոց, Դիլիջան","300,000 ֏ monthly",AMD,A 4-room fully renovated apartment with all utilities is for rent on Shahumyan street of Dilijan community.Translated from Armenian,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18448562
Stone,No,Not available,4,46 sq.m.,2,1,from 2.5 m,4,Open balcony,Available,Designer Renovation,6,Yes,No,Included,By Agreement,"Ստեփան Շահումյանի փողոց 24, Դիլիջան","20,000 ֏ daily",AMD,"Ձեր անմոռանալի հանգստի համար առաջարկում ենք «Բարով եկաք» բնակարանը, որը գտնվում է Դիլիջանում՝ եղեւնիների փողոցում։Այն ունի 2 սենյակ, նաեւ՝ բաց պատշգամբ՝ գեղեցիկ տեսարանով։«Բարով եկաք» բնակարանում բոլոր պայմաններն առկա են, որ Դուք «բարով գաք» եւ «բարով վայելեք» Ձեր կատարյալ հանգիստը՝ կապիտալ վերանորոգված եւ ժամանակակից ու հարմարավետ կահույքով կահավորված բնակարանում։Բնակարանը գտնվում է Շահումյան 28 բն 12 հասցեում՝ դեպի Պարզ լիճ տանող ճանապարհին։Անմիջապես շենքի բակում կա սուպերմարկետ նաեւ դեղատուն, պատշգամբի տակ կանգառն է, կա քաղաքային տրանսպորտ, իսկ եթե մեքենայով եք, ռեստորանները, սրճարանները գտնվում են տնից 7 րոպե հեռավորության վրա։Բնակարանն ունիԽոհանոցՀյուրասենյակՆնջարանՍանհանգույց՝ բոլոր անհրաժեշտ պարագաներովԲաց պատշգամբ։«Բարով եկաք» բնակարանը կահավորված է անհրաժեշտ ամեն ինչով՝Հեռուստացույց սմարթWifiԱնհրաժեշտ կահույքԽոհանոցի սպասք եւ այլն.Ինչու՞ ընտրել հենց մեզ, որովհետեւ մենք սիրով սպասում ենք Հե՛նց Ձեզ։Բնակարանը տրվում է օրավարձով։Ամրագրումը նախապես պարտադիր է:Для вашего незабываемого отдыха предлагаем квартиру ""Добро пожаловать"", которая находится г. Дилижане (улица елок)Квартира двухкомнатная, есть открытый балкон, вид на горы.В квартире ""Добро пожаловать"" есть все условия, чтоб вы ""добро пожаловали"" и наслаждались хорошим отдыхом. В отремонтированной квартире есть современная и комфортная мебель для вашего удобства.Квартира находится по адресу ул. Шаумяня 28 кв. 12 (20 минут езды до озера ""Парз лич"")В доме есть супермаркет, аптека, через дорогу - автобусная остановка общественного транспорта, кафе, рестораны в 7 минутах езды.В квартире естьКухняГостиннаяСпальняВанная комната со всеми необходимыми аксесуарами.Квартира ""Добро пожаловать"" оборудована всем необходимымТВ смартWifiНеобходимая мебель, посуда и т. Д.Почему выбрать ИМЕННО нас?Потому что мы с любовью ждем ИМЕННО ВАС!Сдается только посуточно.Бронирование заранее обязательно.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18540358
Stone,No,Not available,6,33 sq.m.,1,1,from 2.8 m,2,Closed balcony,,Cosmetic Renovation,2,Yes,Yes,Not included,2 months,"Улица Калинина 167, Дилижан","90,000 ֏ monthly",AMD,Ремонтированная квартира с нишеу и хозяйственним балконом. Есть газовая калонка и плита.Стоянка автобуса около здания.Минимум 6 месяцев.,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18418727
Stone,Yes,Not available,3,130 sq.m.,3,1,from 3 m,3,Open balcony,,Major Renovation,8+,Yes,Yes,Included,By Agreement,"13-րդ փողոց 18, Հաղարծին","60,000 ֏ daily",AMD,Harmony House Dilijan opens its welcoming doors to all visitors. We provide all the conditions for a family vacation.Harmony House Dilijan combines the breath of nature and all the services of a comfortable vacation.The guest house is equipped with all utilities.All the necessary conditions and equipment are available.Please contact us to book and get all the details.Translated from Armenian,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18482142
Stone,No,Not available,3,106 sq.m.,3,1,from 2.8 m,1,Not available,Available,Major Renovation,5,Yes,No,Not included,2 months,Tavush › Ijevan,"250,000 ֏ monthly",AMD,"Euro-renovated and still uninhabited apartment for long-term and short-term rent in Ujevan city, on Gharagyozyan street. The apartment is located on the first floor of the building with a separate entrance, it has an iron door. The apartment consists of two bedrooms, a spacious and bright living room. It is equipped with new furniture and household appliances (washing machine, refrigerator, gas stove, TV, iron and electric iron) The apartment is provided with furniture and sanitary equipment. It has a mental hot and cold water supply, a heating system for the cabin.The apartment is located next to the 4th secondary school and the city hospital. There are chains of department stores nearby.Call for detailsTranslated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18566288
Stone,No,Not available,5,54 sq.m.,2,1,from 2.7 m,4,Not available,Available,Major Renovation,2,Yes,No,Not included,2 months,"Улица Гетапня 82, Дилижан","250,000 ֏ monthly",AMD,"Сдается в аренду теплая уютная двухкомнатная квартира с капитальным ремонтом гостиной и смежной с ней кухней в стиле студии, прихожей и комнатой. Санузел в очень хорошем состоянии. Квартира отопляется газовым котлом с радиаторами во всей квартире. Отдельная комната с двухспальной кроватью. Бытовая техника новая: Ноу фрост холодильник, стиральная машина, газовая плита и печь, вытяжка, Smart TV, Wi-Fi.Связывайтесь через телеграм или вотсап.",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18153557
Stone,No,Available,4,50 sq.m.,2,1,from 2.8 m,1,Closed balcony,Available,Major Renovation,2,No,No,Not included,By Agreement,"Անկախության փողոց 5, Իջևան","130,000 ֏ monthly",AMD,"Վարձակալության է տրվում կապիտալ նորոգված բնակարան Իջևան քաղաքում, Անկախության 5 հասցեում։ Բնակարանը գտնվում է շենքի առաջին հարկում գետնից 2,50մ բարձր։Կահավորված է նոր կահույքով եվ կենցաղային տեխնիկայով լվացքի մեքենա, սառնարան, գազօջախ, հեռուստացույց: Ունի ջեռուցման համակարգ։Բնակարանը գտնվում է քաղաքի կենտրոնական մասում (Վեգա Խանութի հարևանությամբ)Сдается полностью отремонтированная квартира в Иджеване, на улице Анкахутут 5. Квартира расположена на первом этаже дома, на высоте 2,50 м от земли, оборудована новой мебелью и бытовой техникой, стиральной машиной, холодильником, газовой плитой, телевизором. Есть система отопления.Квартира расположена в центральной части города (рядом с магазином Вега)",Nov-27-2022_18-51,OUtdoor parking,"TElevision, internet, parking space","FRidge, coffee maker, washing machine",YArd view,,https://list.am/en/item/18627731
Panels,No,Not available,4,96 sq.m.,3,1,from 2.8 m,2,Closed balcony,,Cosmetic Renovation,4,Yes,No,Not included,2 months,"Օրջոնիկիդզեի փողոց 67, Դիլիջան","220,000 ֏ monthly",AMD,"Newly renovated apartments for rent in Dilijan, equipped with new equipment and all facilities, designed for up to 4 + 1 personsTranslated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18487476
Stone,No,Not available,5,60 sq.m.,3,2,from 2.75 m,4,Not available,Available,Cosmetic Renovation,6,Negotiable,Negotiable,By Agreement,By Agreement,"Կալինինի փողոց 247, Դիլիջան","180,000 ֏ monthly",AMD,An apartment for rent in Dilijan has all the amenities.Call for details.Translated from Armenian,Nov-27-2022_18-51,,"TElevision, internet",,,,https://list.am/en/item/18611807
Stone,No,Not available,5,40 sq.m.,2,1,from 2.75 m,4,Closed balcony,Available,Euro Renovation,4,Yes,No,Not included,3 months,Tavush › Dilijan,"125,000 ֏ monthly",AMD,"Բնակարան Դիլիջան քաղաքում։ Տրվում է վարձով։ Կապիտալ վերանորոգվաց, բոլոր կոմունալ հարմարւթյուններով՝ տաք ջուր, սառը ջուր։ Հարցերի համար զանգհարել նշված համարով։Сдается в аренду квартира в городе Дилижане. Евроремонт, со всеми коммуникациями: Горячая вода, холодная вода. По вопросам звоните по указанному номеру.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/17523312
Stone,No,Not available,5,60 sq.m.,3,1,from 2.8 m,2,Closed balcony,,Cosmetic Renovation,,,,,,Tavush › Dilijan,"190,000 ֏ monthly",AMD,Очень удобны квартира.,Nov-27-2022_18-51,,,,,,https://list.am/en/item/18382796
Stone,No,Not available,5,63 sq.m.,3,1,from 2.8 m,1,Open balcony,,Partial Renovation,5,Yes,No,Not included,Without prepayment,Tavush › Noyemberyan,"70,000 ֏ monthly",AMD,"3-room apartment for rent in Noyemberyan city.It has constant hot and cold water, it is gasified.There is a heating system (Baxi)It is a very warm house.It is given together with the property.To get more detailed information, call the indicated phone number.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18543275
Stone,No,Not available,4,35 sq.m.,1,1,from 2.7 m,4,Open balcony,,Euro Renovation,,,,,,"Улица Степана Шаумяна 26, Дилижан","10,000 ֏ daily",AMD,"Hot water, cold water, the internet is flooded with snipersTranslated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/17762396
Stone,No,Not available,5,100 sq.m.,3,1,from 2.7 m,3,Closed balcony,Available,Euro Renovation,5,Yes,Yes,By Agreement,2 months,Tavush › Dilijan,"280,000 ֏ monthly",AMD,"Նոր եվրոռեմոնտով բնակարան առկա է ամեն ինչ ձեր հանգիստը անց կացնելու համար։ վարձով օրական եվ ամսեկան сдаётся квартира с капитальный ремонта всё есть для отдыха 3 комната отопления газовая baxi, интернет харошие связь",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18400651
Panels,No,Available,9,70 sq.m.,4,1,from 2.6 m,9,Open balcony,Available,Major Renovation,6,Yes,No,By Agreement,By Agreement,"Shamakhyan Street, Dilijan station","400,000 ֏ monthly",AMD,"Apartment for rent, very comfortable, newly renovated, furnished, with a beautiful view. The rental is daily and monthly. For details, call the indicated phone number.Translated from Armenian",Nov-27-2022_18-51,OUtdoor parking,"TElevision, internet, parking space","FRidge, stove, coffee maker, washing machine, water heater, iron, hair dryer","YArd view, street view",,https://list.am/en/item/18508051
Stone,No,Not available,5,60 sq.m.,3,1,from 2.5 m,2,Not available,,Euro Renovation,5,Yes,No,By Agreement,1 month,Tavush › Dilijan,"300,000 ֏ monthly",AMD,"The apartment has a central heating system, internet, call in case of questions. It is also given on a daily basis.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18524588
Panels,No,Not available,4,96 sq.m.,3,1,from 2.8 m,2,Closed balcony,,Cosmetic Renovation,4,Yes,No,Not included,2 months,"Օրջոնիկիդզեի փողոց 67, Դիլիջան","200,000 ֏ monthly",AMD,"3-room apartment for rent in Dilijan. New capitalrenovated, with all utilities, for 4 + 1 persons. It has all the facilities necessary for living: Furniture, appliances, dishes, heating, Wi-Fi.Translated from Armenian",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18484902
Stone,Yes,Not available,2,130 sq.m.,4,1,from 3 m,2,Open balcony,Available,Designer Renovation,8+,Yes,No,Included,By Agreement,"Sayat-Nova Street, Dilijan station","50,000 ֏ daily",AMD,"A daily rent, as well as a long-term apartment in the beautiful Dilijan, capital with all amenities...Translated from Armenian",Nov-27-2022_18-51,"OUtdoor parking, covered parking, garage","TElevision, internet, parking space","FRidge, stove, microwave, coffee maker, washing machine, water heater, iron, hair dryer","YArd view, park view",PLayground,https://list.am/en/item/18609235
Panels,No,Available,9,80 sq.m.,3,1,from 2.8 m,5,Not available,Available,Cosmetic Renovation,5,Yes,No,Not included,By Agreement,"Բլբուլյան փողոց 6, Իջևան","80,000 ֏ monthly",AMD,"The apartment is in good condition, it is provided with property and equipment. There is a washing machine and a refrigerator.It is located near the last stop of Blbulyan street.Translated from Armenian",Nov-27-2022_18-51,,TElevision,,,,https://list.am/en/item/18608940
Stone,No,Not available,5,65 sq.m.,3,1,from 2.75 m,5,Closed balcony,Available,Euro Renovation,5,Yes,Negotiable,Included,By Agreement,Tavush › Dilijan,"250,000 ֏ monthly",AMD,"The apartment is rented on New Year's Day, from December 30 to January 4, by agreement.Translated from Armenian",Nov-27-2022_18-51,OUtdoor parking,"TElevision, internet, parking space","FRidge, stove, microwave, washing machine, water heater, iron, hair dryer","YArd view, street view, park view",,https://list.am/en/item/18608937
Stone,No,Not available,5,80 sq.m.,3,1,from 2.7 m,5,Open balcony,Available,Cosmetic Renovation,6,Yes,No,Not included,By Agreement,"Hovsepyan Street, Dilijan station","120,000 ֏ monthly",AMD,"A 3-room apartment is for rent with all amenities, hot and cold waterTranslated from Armenian",Nov-27-2022_18-51,OUtdoor parking,TElevision,,,,https://list.am/en/item/18602881
Stone,No,Not available,5,50 sq.m.,2,1,from 2.75 m,3,Closed balcony,,Major Renovation,2,Yes,No,Not included,By Agreement,"Улица Гая 33, Дилижан","200,000 ֏ monthly",AMD,"Дом в идеальном состояне, очень уютныи имееца все комунальные удобство. Wi-fi есть, дом находиться на самом красивом улитье в дилижане, Буду всем рад напишите по ватсапу",Nov-27-2022_18-51,,,,,,https://list.am/en/item/18398524
Bricks,No,Not available,5,62 sq.m.,2,1,from 2.8 m,2,Open balcony,Available,Partial Renovation,5,Yes,Yes,Not included,2 months,"Улица Гетапня 90, Дилижан","115,000 ֏ monthly",AMD,"Квартира находится в красивом месте в г. Дилижан, квартира чистая, включены все коммуникации для удобного проживания. А так же в квартире имеется бакси-отопление и мебель. Сдаётся срочно, на долгий период - 115 тыс. Драм в месяц. По всем оставшимся вопросам звоните на указанный номер, зовут Эдик.",Nov-27-2022_18-51,OUtdoor parking,TElevision,"FRidge, stove","YArd view, street view, park view",,https://list.am/en/item/18589524
